        cher_lg_Tank  |                root  |                          tank  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | FF9900   |            Polycone  |0*deg 360*deg 4 65*cm 67*cm 67*cm 85*cm 144*cm 155*cm 265*cm 265*cm 194*cm 209.01*cm 209.01*cm 301*cm  |    SL_LGCCgas_SIDIS  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
 cher_lg_PMT_30_8_36  |        cher_lg_Tank  |          PMT number 1 2 1 4 3  |                   47.937*cm 235.224*cm 239.638*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 36 
 cher_lg_PMT_30_8_37  |        cher_lg_Tank  |          PMT number 1 2 1 4 4  |                   47.989*cm 235.514*cm 240.217*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 37 
 cher_lg_PMT_30_8_38  |        cher_lg_Tank  |          PMT number 1 2 1 4 5  |                   48.042*cm 235.805*cm 240.796*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 38 
 cher_lg_PMT_30_8_39  |        cher_lg_Tank  |          PMT number 1 2 1 4 6  |                   48.094*cm 236.095*cm 241.375*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 39 
 cher_lg_PMT_30_8_40  |        cher_lg_Tank  |          PMT number 1 2 1 4 7  |                   48.146*cm 236.385*cm 241.954*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 40 
 cher_lg_PMT_30_8_41  |        cher_lg_Tank  |          PMT number 1 2 1 5 0  |                   48.420*cm 234.237*cm 237.900*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 41 
 cher_lg_PMT_30_8_42  |        cher_lg_Tank  |          PMT number 1 2 1 5 1  |                   48.472*cm 234.528*cm 238.479*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 42 
 cher_lg_PMT_30_8_43  |        cher_lg_Tank  |          PMT number 1 2 1 5 2  |                   48.525*cm 234.818*cm 239.059*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 43 
 cher_lg_PMT_30_8_44  |        cher_lg_Tank  |          PMT number 1 2 1 5 3  |                   48.577*cm 235.109*cm 239.638*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 44 
 cher_lg_PMT_30_8_45  |        cher_lg_Tank  |          PMT number 1 2 1 5 4  |                   48.629*cm 235.399*cm 240.217*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 45 
 cher_lg_PMT_30_8_46  |        cher_lg_Tank  |          PMT number 1 2 1 5 5  |                   48.681*cm 235.689*cm 240.796*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 46 
 cher_lg_PMT_30_8_47  |        cher_lg_Tank  |          PMT number 1 2 1 5 6  |                   48.734*cm 235.980*cm 241.375*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 47 
 cher_lg_PMT_30_8_48  |        cher_lg_Tank  |          PMT number 1 2 1 5 7  |                   48.786*cm 236.270*cm 241.954*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 48 
 cher_lg_PMT_30_8_49  |        cher_lg_Tank  |          PMT number 1 2 1 6 0  |                   49.060*cm 234.122*cm 237.900*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 49 
 cher_lg_PMT_30_8_50  |        cher_lg_Tank  |          PMT number 1 2 1 6 1  |                   49.112*cm 234.413*cm 238.479*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 50 
 cher_lg_PMT_30_8_51  |        cher_lg_Tank  |          PMT number 1 2 1 6 2  |                   49.164*cm 234.703*cm 239.059*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 51 
 cher_lg_PMT_30_8_52  |        cher_lg_Tank  |          PMT number 1 2 1 6 3  |                   49.217*cm 234.993*cm 239.638*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 52 
 cher_lg_PMT_30_8_53  |        cher_lg_Tank  |          PMT number 1 2 1 6 4  |                   49.269*cm 235.284*cm 240.217*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 53 
 cher_lg_PMT_30_8_54  |        cher_lg_Tank  |          PMT number 1 2 1 6 5  |                   49.321*cm 235.574*cm 240.796*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 54 
 cher_lg_PMT_30_8_55  |        cher_lg_Tank  |          PMT number 1 2 1 6 6  |                   49.373*cm 235.865*cm 241.375*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 55 
 cher_lg_PMT_30_8_56  |        cher_lg_Tank  |          PMT number 1 2 1 6 7  |                   49.426*cm 236.155*cm 241.954*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 56 
 cher_lg_PMT_30_8_57  |        cher_lg_Tank  |          PMT number 1 2 1 7 0  |                   49.700*cm 234.007*cm 237.900*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 57 
 cher_lg_PMT_30_8_58  |        cher_lg_Tank  |          PMT number 1 2 1 7 1  |                   49.752*cm 234.297*cm 238.479*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 58 
 cher_lg_PMT_30_8_59  |        cher_lg_Tank  |          PMT number 1 2 1 7 2  |                   49.804*cm 234.588*cm 239.059*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 59 
 cher_lg_PMT_30_8_60  |        cher_lg_Tank  |          PMT number 1 2 1 7 3  |                   49.856*cm 234.878*cm 239.638*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 60 
 cher_lg_PMT_30_8_61  |        cher_lg_Tank  |          PMT number 1 2 1 7 4  |                   49.909*cm 235.169*cm 240.217*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 61 
 cher_lg_PMT_30_8_62  |        cher_lg_Tank  |          PMT number 1 2 1 7 5  |                   49.961*cm 235.459*cm 240.796*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 62 
 cher_lg_PMT_30_8_63  |        cher_lg_Tank  |          PMT number 1 2 1 7 6  |                   50.013*cm 235.750*cm 241.375*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 63 
 cher_lg_PMT_30_8_64  |        cher_lg_Tank  |          PMT number 1 2 1 7 7  |                   50.065*cm 236.040*cm 241.954*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 8 pixel manual 64 
cher_lg_PMT_Window_30_2_1  |        cher_lg_Tank  |      PMT number window 30 2 1  |                   47.630*cm 235.352*cm 239.966*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff00ff   |                 Box  |                                2.5999*cm 2.5999*cm 0.075*cm  |      SL_H12700UVwin  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
cher_lg_PMT_lightBlock_30_2_1  |        cher_lg_Tank  |  PMT number lightBlock 30 2 1  |                   47.947*cm 237.114*cm 239.053*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 0000ff   |                 Box  |                                 2.5999*cm 2.5999*cm 0.01*cm  |      SL_H12700UVwin  |                  no  |     1   |     1   |     1   |   1   |   1   |mirror: LGC_PMT_LightStop  |              mirror  |                                      no 
  cher_lg_PMT_30_9_1  |        cher_lg_Tank  |          PMT number 1 2 2 0 0  |                   45.640*cm 237.136*cm 242.534*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 1 
  cher_lg_PMT_30_9_2  |        cher_lg_Tank  |          PMT number 1 2 2 0 1  |                   45.692*cm 237.427*cm 243.113*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 2 
  cher_lg_PMT_30_9_3  |        cher_lg_Tank  |          PMT number 1 2 2 0 2  |                   45.744*cm 237.717*cm 243.692*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 3 
  cher_lg_PMT_30_9_4  |        cher_lg_Tank  |          PMT number 1 2 2 0 3  |                   45.796*cm 238.008*cm 244.271*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 4 
  cher_lg_PMT_30_9_5  |        cher_lg_Tank  |          PMT number 1 2 2 0 4  |                   45.849*cm 238.298*cm 244.850*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 5 
  cher_lg_PMT_30_9_6  |        cher_lg_Tank  |          PMT number 1 2 2 0 5  |                   45.901*cm 238.588*cm 245.429*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 6 
  cher_lg_PMT_30_9_7  |        cher_lg_Tank  |          PMT number 1 2 2 0 6  |                   45.953*cm 238.879*cm 246.008*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 7 
  cher_lg_PMT_30_9_8  |        cher_lg_Tank  |          PMT number 1 2 2 0 7  |                   46.005*cm 239.169*cm 246.588*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 8 
  cher_lg_PMT_30_9_9  |        cher_lg_Tank  |          PMT number 1 2 2 1 0  |                   46.279*cm 237.021*cm 242.534*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 9 
 cher_lg_PMT_30_9_10  |        cher_lg_Tank  |          PMT number 1 2 2 1 1  |                   46.331*cm 237.312*cm 243.113*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 10 
 cher_lg_PMT_30_9_11  |        cher_lg_Tank  |          PMT number 1 2 2 1 2  |                   46.384*cm 237.602*cm 243.692*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 11 
 cher_lg_PMT_30_9_12  |        cher_lg_Tank  |          PMT number 1 2 2 1 3  |                   46.436*cm 237.892*cm 244.271*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 12 
 cher_lg_PMT_30_9_13  |        cher_lg_Tank  |          PMT number 1 2 2 1 4  |                   46.488*cm 238.183*cm 244.850*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 13 
 cher_lg_PMT_30_9_14  |        cher_lg_Tank  |          PMT number 1 2 2 1 5  |                   46.541*cm 238.473*cm 245.429*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 14 
 cher_lg_PMT_30_9_15  |        cher_lg_Tank  |          PMT number 1 2 2 1 6  |                   46.593*cm 238.764*cm 246.008*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 15 
 cher_lg_PMT_30_9_16  |        cher_lg_Tank  |          PMT number 1 2 2 1 7  |                   46.645*cm 239.054*cm 246.588*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 16 
 cher_lg_PMT_30_9_17  |        cher_lg_Tank  |          PMT number 1 2 2 2 0  |                   46.919*cm 236.906*cm 242.534*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 17 
 cher_lg_PMT_30_9_18  |        cher_lg_Tank  |          PMT number 1 2 2 2 1  |                   46.971*cm 237.196*cm 243.113*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 18 
 cher_lg_PMT_30_9_19  |        cher_lg_Tank  |          PMT number 1 2 2 2 2  |                   47.023*cm 237.487*cm 243.692*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 19 
 cher_lg_PMT_30_9_20  |        cher_lg_Tank  |          PMT number 1 2 2 2 3  |                   47.076*cm 237.777*cm 244.271*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 20 
 cher_lg_PMT_30_9_21  |        cher_lg_Tank  |          PMT number 1 2 2 2 4  |                   47.128*cm 238.068*cm 244.850*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 21 
 cher_lg_PMT_30_9_22  |        cher_lg_Tank  |          PMT number 1 2 2 2 5  |                   47.180*cm 238.358*cm 245.429*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 22 
 cher_lg_PMT_30_9_23  |        cher_lg_Tank  |          PMT number 1 2 2 2 6  |                   47.233*cm 238.649*cm 246.008*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 23 
 cher_lg_PMT_30_9_24  |        cher_lg_Tank  |          PMT number 1 2 2 2 7  |                   47.285*cm 238.939*cm 246.588*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 24 
 cher_lg_PMT_30_9_25  |        cher_lg_Tank  |          PMT number 1 2 2 3 0  |                   47.559*cm 236.791*cm 242.534*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 25 
 cher_lg_PMT_30_9_26  |        cher_lg_Tank  |          PMT number 1 2 2 3 1  |                   47.611*cm 237.081*cm 243.113*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 26 
 cher_lg_PMT_30_9_27  |        cher_lg_Tank  |          PMT number 1 2 2 3 2  |                   47.663*cm 237.372*cm 243.692*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 27 
 cher_lg_PMT_30_9_28  |        cher_lg_Tank  |          PMT number 1 2 2 3 3  |                   47.715*cm 237.662*cm 244.271*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 28 
 cher_lg_PMT_30_9_29  |        cher_lg_Tank  |          PMT number 1 2 2 3 4  |                   47.768*cm 237.953*cm 244.850*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 29 
 cher_lg_PMT_30_9_30  |        cher_lg_Tank  |          PMT number 1 2 2 3 5  |                   47.820*cm 238.243*cm 245.429*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 30 
 cher_lg_PMT_30_9_31  |        cher_lg_Tank  |          PMT number 1 2 2 3 6  |                   47.872*cm 238.533*cm 246.008*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 99ff99   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 31 
 cher_lg_PMT_30_9_32  |        cher_lg_Tank  |          PMT number 1 2 2 3 7  |                   47.924*cm 238.824*cm 246.588*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 32 
 cher_lg_PMT_30_9_33  |        cher_lg_Tank  |          PMT number 1 2 2 4 0  |                   48.198*cm 236.676*cm 242.534*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | 00cc00   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 9 pixel manual 33 
