y37_x36	| 167.64	| cm | - |  - | - | - | - | - | - 
y37_x37	| 178.816	| cm | - |  - | - | - | - | - | - 
y37_x38	| 189.992	| cm | - |  - | - | - | - | - | - 
y37_x39	| 201.168	| cm | - |  - | - | - | - | - | - 
y37_x40	| 212.344	| cm | - |  - | - | - | - | - | - 
y37_x41	| 223.52	| cm | - |  - | - | - | - | - | - 
y37_x42	| 234.696	| cm | - |  - | - | - | - | - | - 
num_y38	| 42	| - | - | - |  - | - | - | - | - 
y38	| 111.305	| cm | - |  - | - | - | - | - | - 
y38_x0	| -229.108	| cm | - |  - | - | - | - | - | - 
y38_x1	| -217.932	| cm | - |  - | - | - | - | - | - 
y38_x2	| -206.756	| cm | - |  - | - | - | - | - | - 
y38_x3	| -195.58	| cm | - |  - | - | - | - | - | - 
y38_x4	| -184.404	| cm | - |  - | - | - | - | - | - 
y38_x5	| -173.228	| cm | - |  - | - | - | - | - | - 
y38_x6	| -162.052	| cm | - |  - | - | - | - | - | - 
y38_x7	| -150.876	| cm | - |  - | - | - | - | - | - 
y38_x8	| -139.7	| cm | - |  - | - | - | - | - | - 
y38_x9	| -128.524	| cm | - |  - | - | - | - | - | - 
y38_x10	| -117.348	| cm | - |  - | - | - | - | - | - 
y38_x11	| -106.172	| cm | - |  - | - | - | - | - | - 
y38_x12	| -94.996	| cm | - |  - | - | - | - | - | - 
y38_x13	| -83.82	| cm | - |  - | - | - | - | - | - 
y38_x14	| -72.644	| cm | - |  - | - | - | - | - | - 
y38_x15	| -61.468	| cm | - |  - | - | - | - | - | - 
y38_x16	| -50.292	| cm | - |  - | - | - | - | - | - 
y38_x17	| -39.116	| cm | - |  - | - | - | - | - | - 
y38_x18	| -27.94	| cm | - |  - | - | - | - | - | - 
y38_x19	| -16.764	| cm | - |  - | - | - | - | - | - 
y38_x20	| -5.588	| cm | - |  - | - | - | - | - | - 
y38_x21	| 5.588	| cm | - |  - | - | - | - | - | - 
y38_x22	| 16.764	| cm | - |  - | - | - | - | - | - 
y38_x23	| 27.94	| cm | - |  - | - | - | - | - | - 
y38_x24	| 39.116	| cm | - |  - | - | - | - | - | - 
y38_x25	| 50.292	| cm | - |  - | - | - | - | - | - 
y38_x26	| 61.468	| cm | - |  - | - | - | - | - | - 
y38_x27	| 72.644	| cm | - |  - | - | - | - | - | - 
y38_x28	| 83.82	| cm | - |  - | - | - | - | - | - 
y38_x29	| 94.996	| cm | - |  - | - | - | - | - | - 
y38_x30	| 106.172	| cm | - |  - | - | - | - | - | - 
y38_x31	| 117.348	| cm | - |  - | - | - | - | - | - 
y38_x32	| 128.524	| cm | - |  - | - | - | - | - | - 
y38_x33	| 139.7	| cm | - |  - | - | - | - | - | - 
y38_x34	| 150.876	| cm | - |  - | - | - | - | - | - 
y38_x35	| 162.052	| cm | - |  - | - | - | - | - | - 
y38_x36	| 173.228	| cm | - |  - | - | - | - | - | - 
y38_x37	| 184.404	| cm | - |  - | - | - | - | - | - 
y38_x38	| 195.58	| cm | - |  - | - | - | - | - | - 
y38_x39	| 206.756	| cm | - |  - | - | - | - | - | - 
y38_x40	| 217.932	| cm | - |  - | - | - | - | - | - 
y38_x41	| 229.108	| cm | - |  - | - | - | - | - | - 
num_y39	| 41	| - | - | - |  - | - | - | - | - 
y39	| 120.984	| cm | - |  - | - | - | - | - | - 
y39_x0	| -223.52	| cm | - |  - | - | - | - | - | - 
y39_x1	| -212.344	| cm | - |  - | - | - | - | - | - 
y39_x2	| -201.168	| cm | - |  - | - | - | - | - | - 
y39_x3	| -189.992	| cm | - |  - | - | - | - | - | - 
y39_x4	| -178.816	| cm | - |  - | - | - | - | - | - 
y39_x5	| -167.64	| cm | - |  - | - | - | - | - | - 
y39_x6	| -156.464	| cm | - |  - | - | - | - | - | - 
y39_x7	| -145.288	| cm | - |  - | - | - | - | - | - 
y39_x8	| -134.112	| cm | - |  - | - | - | - | - | - 
y39_x9	| -122.936	| cm | - |  - | - | - | - | - | - 
y39_x10	| -111.76	| cm | - |  - | - | - | - | - | - 
y39_x11	| -100.584	| cm | - |  - | - | - | - | - | - 
y39_x12	| -89.408	| cm | - |  - | - | - | - | - | - 
y39_x13	| -78.232	| cm | - |  - | - | - | - | - | - 
y39_x14	| -67.056	| cm | - |  - | - | - | - | - | - 
y39_x15	| -55.88	| cm | - |  - | - | - | - | - | - 
y39_x16	| -44.704	| cm | - |  - | - | - | - | - | - 
y39_x17	| -33.528	| cm | - |  - | - | - | - | - | - 
y39_x18	| -22.352	| cm | - |  - | - | - | - | - | - 
y39_x19	| -11.176	| cm | - |  - | - | - | - | - | - 
y39_x20	| 0	| cm | - |  - | - | - | - | - | - 
y39_x21	| 11.176	| cm | - |  - | - | - | - | - | - 
y39_x22	| 22.352	| cm | - |  - | - | - | - | - | - 
y39_x23	| 33.528	| cm | - |  - | - | - | - | - | - 
y39_x24	| 44.704	| cm | - |  - | - | - | - | - | - 
y39_x25	| 55.88	| cm | - |  - | - | - | - | - | - 
y39_x26	| 67.056	| cm | - |  - | - | - | - | - | - 
y39_x27	| 78.232	| cm | - |  - | - | - | - | - | - 
y39_x28	| 89.408	| cm | - |  - | - | - | - | - | - 
y39_x29	| 100.584	| cm | - |  - | - | - | - | - | - 
y39_x30	| 111.76	| cm | - |  - | - | - | - | - | - 
y39_x31	| 122.936	| cm | - |  - | - | - | - | - | - 
y39_x32	| 134.112	| cm | - |  - | - | - | - | - | - 
y39_x33	| 145.288	| cm | - |  - | - | - | - | - | - 
y39_x34	| 156.464	| cm | - |  - | - | - | - | - | - 
y39_x35	| 167.64	| cm | - |  - | - | - | - | - | - 
y39_x36	| 178.816	| cm | - |  - | - | - | - | - | - 
y39_x37	| 189.992	| cm | - |  - | - | - | - | - | - 
y39_x38	| 201.168	| cm | - |  - | - | - | - | - | - 
y39_x39	| 212.344	| cm | - |  - | - | - | - | - | - 
y39_x40	| 223.52	| cm | - |  - | - | - | - | - | - 
num_y40	| 40	| - | - | - |  - | - | - | - | - 
y40	| 130.662	| cm | - |  - | - | - | - | - | - 
y40_x0	| -217.932	| cm | - |  - | - | - | - | - | - 
y40_x1	| -206.756	| cm | - |  - | - | - | - | - | - 
y40_x2	| -195.58	| cm | - |  - | - | - | - | - | - 
y40_x3	| -184.404	| cm | - |  - | - | - | - | - | - 
y40_x4	| -173.228	| cm | - |  - | - | - | - | - | - 
y40_x5	| -162.052	| cm | - |  - | - | - | - | - | - 
y40_x6	| -150.876	| cm | - |  - | - | - | - | - | - 
y40_x7	| -139.7	| cm | - |  - | - | - | - | - | - 
y40_x8	| -128.524	| cm | - |  - | - | - | - | - | - 
y40_x9	| -117.348	| cm | - |  - | - | - | - | - | - 
y40_x10	| -106.172	| cm | - |  - | - | - | - | - | - 
y40_x11	| -94.996	| cm | - |  - | - | - | - | - | - 
y40_x12	| -83.82	| cm | - |  - | - | - | - | - | - 
y40_x13	| -72.644	| cm | - |  - | - | - | - | - | - 
y40_x14	| -61.468	| cm | - |  - | - | - | - | - | - 
y40_x15	| -50.292	| cm | - |  - | - | - | - | - | - 
y40_x16	| -39.116	| cm | - |  - | - | - | - | - | - 
y40_x17	| -27.94	| cm | - |  - | - | - | - | - | - 
y40_x18	| -16.764	| cm | - |  - | - | - | - | - | - 
y40_x19	| -5.588	| cm | - |  - | - | - | - | - | - 
y40_x20	| 5.588	| cm | - |  - | - | - | - | - | - 
y40_x21	| 16.764	| cm | - |  - | - | - | - | - | - 
y40_x22	| 27.94	| cm | - |  - | - | - | - | - | - 
y40_x23	| 39.116	| cm | - |  - | - | - | - | - | - 
y40_x24	| 50.292	| cm | - |  - | - | - | - | - | - 
y40_x25	| 61.468	| cm | - |  - | - | - | - | - | - 
y40_x26	| 72.644	| cm | - |  - | - | - | - | - | - 
y40_x27	| 83.82	| cm | - |  - | - | - | - | - | - 
y40_x28	| 94.996	| cm | - |  - | - | - | - | - | - 
y40_x29	| 106.172	| cm | - |  - | - | - | - | - | - 
y40_x30	| 117.348	| cm | - |  - | - | - | - | - | - 
y40_x31	| 128.524	| cm | - |  - | - | - | - | - | - 
y40_x32	| 139.7	| cm | - |  - | - | - | - | - | - 
y40_x33	| 150.876	| cm | - |  - | - | - | - | - | - 
y40_x34	| 162.052	| cm | - |  - | - | - | - | - | - 
y40_x35	| 173.228	| cm | - |  - | - | - | - | - | - 
y40_x36	| 184.404	| cm | - |  - | - | - | - | - | - 
y40_x37	| 195.58	| cm | - |  - | - | - | - | - | - 
y40_x38	| 206.756	| cm | - |  - | - | - | - | - | - 
y40_x39	| 217.932	| cm | - |  - | - | - | - | - | - 
num_y41	| 39	| - | - | - |  - | - | - | - | - 
y41	| 140.341	| cm | - |  - | - | - | - | - | - 
y41_x0	| -212.344	| cm | - |  - | - | - | - | - | - 
y41_x1	| -201.168	| cm | - |  - | - | - | - | - | - 
y41_x2	| -189.992	| cm | - |  - | - | - | - | - | - 
y41_x3	| -178.816	| cm | - |  - | - | - | - | - | - 
y41_x4	| -167.64	| cm | - |  - | - | - | - | - | - 
y41_x5	| -156.464	| cm | - |  - | - | - | - | - | - 
y41_x6	| -145.288	| cm | - |  - | - | - | - | - | - 
y41_x7	| -134.112	| cm | - |  - | - | - | - | - | - 
y41_x8	| -122.936	| cm | - |  - | - | - | - | - | - 
y41_x9	| -111.76	| cm | - |  - | - | - | - | - | - 
y41_x10	| -100.584	| cm | - |  - | - | - | - | - | - 
y41_x11	| -89.408	| cm | - |  - | - | - | - | - | - 
y41_x12	| -78.232	| cm | - |  - | - | - | - | - | - 
y41_x13	| -67.056	| cm | - |  - | - | - | - | - | - 
y41_x14	| -55.88	| cm | - |  - | - | - | - | - | - 
y41_x15	| -44.704	| cm | - |  - | - | - | - | - | - 
y41_x16	| -33.528	| cm | - |  - | - | - | - | - | - 
y41_x17	| -22.352	| cm | - |  - | - | - | - | - | - 
y41_x18	| -11.176	| cm | - |  - | - | - | - | - | - 
y41_x19	| 0	| cm | - |  - | - | - | - | - | - 
y41_x20	| 11.176	| cm | - |  - | - | - | - | - | - 
y41_x21	| 22.352	| cm | - |  - | - | - | - | - | - 
y41_x22	| 33.528	| cm | - |  - | - | - | - | - | - 
y41_x23	| 44.704	| cm | - |  - | - | - | - | - | - 
y41_x24	| 55.88	| cm | - |  - | - | - | - | - | - 
y41_x25	| 67.056	| cm | - |  - | - | - | - | - | - 
y41_x26	| 78.232	| cm | - |  - | - | - | - | - | - 
y41_x27	| 89.408	| cm | - |  - | - | - | - | - | - 
y41_x28	| 100.584	| cm | - |  - | - | - | - | - | - 
y41_x29	| 111.76	| cm | - |  - | - | - | - | - | - 
y41_x30	| 122.936	| cm | - |  - | - | - | - | - | - 
y41_x31	| 134.112	| cm | - |  - | - | - | - | - | - 
y41_x32	| 145.288	| cm | - |  - | - | - | - | - | - 
y41_x33	| 156.464	| cm | - |  - | - | - | - | - | - 
y41_x34	| 167.64	| cm | - |  - | - | - | - | - | - 
y41_x35	| 178.816	| cm | - |  - | - | - | - | - | - 
y41_x36	| 189.992	| cm | - |  - | - | - | - | - | - 
y41_x37	| 201.168	| cm | - |  - | - | - | - | - | - 
y41_x38	| 212.344	| cm | - |  - | - | - | - | - | - 
num_y42	| 38	| - | - | - |  - | - | - | - | - 
y42	| 150.02	| cm | - |  - | - | - | - | - | - 
y42_x0	| -206.756	| cm | - |  - | - | - | - | - | - 
y42_x1	| -195.58	| cm | - |  - | - | - | - | - | - 
y42_x2	| -184.404	| cm | - |  - | - | - | - | - | - 
y42_x3	| -173.228	| cm | - |  - | - | - | - | - | - 
y42_x4	| -162.052	| cm | - |  - | - | - | - | - | - 
y42_x5	| -150.876	| cm | - |  - | - | - | - | - | - 
y42_x6	| -139.7	| cm | - |  - | - | - | - | - | - 
y42_x7	| -128.524	| cm | - |  - | - | - | - | - | - 
y42_x8	| -117.348	| cm | - |  - | - | - | - | - | - 
y42_x9	| -106.172	| cm | - |  - | - | - | - | - | - 
y42_x10	| -94.996	| cm | - |  - | - | - | - | - | - 
y42_x11	| -83.82	| cm | - |  - | - | - | - | - | - 
y42_x12	| -72.644	| cm | - |  - | - | - | - | - | - 
y42_x13	| -61.468	| cm | - |  - | - | - | - | - | - 
y42_x14	| -50.292	| cm | - |  - | - | - | - | - | - 
y42_x15	| -39.116	| cm | - |  - | - | - | - | - | - 
y42_x16	| -27.94	| cm | - |  - | - | - | - | - | - 
y42_x17	| -16.764	| cm | - |  - | - | - | - | - | - 
y42_x18	| -5.588	| cm | - |  - | - | - | - | - | - 
y42_x19	| 5.588	| cm | - |  - | - | - | - | - | - 
y42_x20	| 16.764	| cm | - |  - | - | - | - | - | - 
y42_x21	| 27.94	| cm | - |  - | - | - | - | - | - 
y42_x22	| 39.116	| cm | - |  - | - | - | - | - | - 
y42_x23	| 50.292	| cm | - |  - | - | - | - | - | - 
y42_x24	| 61.468	| cm | - |  - | - | - | - | - | - 
y42_x25	| 72.644	| cm | - |  - | - | - | - | - | - 
y42_x26	| 83.82	| cm | - |  - | - | - | - | - | - 
y42_x27	| 94.996	| cm | - |  - | - | - | - | - | - 
y42_x28	| 106.172	| cm | - |  - | - | - | - | - | - 
y42_x29	| 117.348	| cm | - |  - | - | - | - | - | - 
y42_x30	| 128.524	| cm | - |  - | - | - | - | - | - 
y42_x31	| 139.7	| cm | - |  - | - | - | - | - | - 
y42_x32	| 150.876	| cm | - |  - | - | - | - | - | - 
y42_x33	| 162.052	| cm | - |  - | - | - | - | - | - 
y42_x34	| 173.228	| cm | - |  - | - | - | - | - | - 
y42_x35	| 184.404	| cm | - |  - | - | - | - | - | - 
y42_x36	| 195.58	| cm | - |  - | - | - | - | - | - 
y42_x37	| 206.756	| cm | - |  - | - | - | - | - | - 
num_y43	| 37	| - | - | - |  - | - | - | - | - 
y43	| 159.699	| cm | - |  - | - | - | - | - | - 
y43_x0	| -201.168	| cm | - |  - | - | - | - | - | - 
y43_x1	| -189.992	| cm | - |  - | - | - | - | - | - 
y43_x2	| -178.816	| cm | - |  - | - | - | - | - | - 
y43_x3	| -167.64	| cm | - |  - | - | - | - | - | - 
y43_x4	| -156.464	| cm | - |  - | - | - | - | - | - 
y43_x5	| -145.288	| cm | - |  - | - | - | - | - | - 
y43_x6	| -134.112	| cm | - |  - | - | - | - | - | - 
y43_x7	| -122.936	| cm | - |  - | - | - | - | - | - 
y43_x8	| -111.76	| cm | - |  - | - | - | - | - | - 
y43_x9	| -100.584	| cm | - |  - | - | - | - | - | - 
y43_x10	| -89.408	| cm | - |  - | - | - | - | - | - 
y43_x11	| -78.232	| cm | - |  - | - | - | - | - | - 
y43_x12	| -67.056	| cm | - |  - | - | - | - | - | - 
y43_x13	| -55.88	| cm | - |  - | - | - | - | - | - 
y43_x14	| -44.704	| cm | - |  - | - | - | - | - | - 
y43_x15	| -33.528	| cm | - |  - | - | - | - | - | - 
y43_x16	| -22.352	| cm | - |  - | - | - | - | - | - 
y43_x17	| -11.176	| cm | - |  - | - | - | - | - | - 
y43_x18	| 0	| cm | - |  - | - | - | - | - | - 
y43_x19	| 11.176	| cm | - |  - | - | - | - | - | - 
y43_x20	| 22.352	| cm | - |  - | - | - | - | - | - 
y43_x21	| 33.528	| cm | - |  - | - | - | - | - | - 
y43_x22	| 44.704	| cm | - |  - | - | - | - | - | - 
y43_x23	| 55.88	| cm | - |  - | - | - | - | - | - 
y43_x24	| 67.056	| cm | - |  - | - | - | - | - | - 
y43_x25	| 78.232	| cm | - |  - | - | - | - | - | - 
y43_x26	| 89.408	| cm | - |  - | - | - | - | - | - 
y43_x27	| 100.584	| cm | - |  - | - | - | - | - | - 
y43_x28	| 111.76	| cm | - |  - | - | - | - | - | - 
y43_x29	| 122.936	| cm | - |  - | - | - | - | - | - 
y43_x30	| 134.112	| cm | - |  - | - | - | - | - | - 
y43_x31	| 145.288	| cm | - |  - | - | - | - | - | - 
y43_x32	| 156.464	| cm | - |  - | - | - | - | - | - 
y43_x33	| 167.64	| cm | - |  - | - | - | - | - | - 
y43_x34	| 178.816	| cm | - |  - | - | - | - | - | - 
y43_x35	| 189.992	| cm | - |  - | - | - | - | - | - 
y43_x36	| 201.168	| cm | - |  - | - | - | - | - | - 
num_y44	| 36	| - | - | - |  - | - | - | - | - 
y44	| 169.377	| cm | - |  - | - | - | - | - | - 
y44_x0	| -195.58	| cm | - |  - | - | - | - | - | - 
y44_x1	| -184.404	| cm | - |  - | - | - | - | - | - 
y44_x2	| -173.228	| cm | - |  - | - | - | - | - | - 
y44_x3	| -162.052	| cm | - |  - | - | - | - | - | - 
y44_x4	| -150.876	| cm | - |  - | - | - | - | - | - 
y44_x5	| -139.7	| cm | - |  - | - | - | - | - | - 
y44_x6	| -128.524	| cm | - |  - | - | - | - | - | - 
y44_x7	| -117.348	| cm | - |  - | - | - | - | - | - 
y44_x8	| -106.172	| cm | - |  - | - | - | - | - | - 
y44_x9	| -94.996	| cm | - |  - | - | - | - | - | - 
y44_x10	| -83.82	| cm | - |  - | - | - | - | - | - 
y44_x11	| -72.644	| cm | - |  - | - | - | - | - | - 
y44_x12	| -61.468	| cm | - |  - | - | - | - | - | - 
y44_x13	| -50.292	| cm | - |  - | - | - | - | - | - 
y44_x14	| -39.116	| cm | - |  - | - | - | - | - | - 
y44_x15	| -27.94	| cm | - |  - | - | - | - | - | - 
y44_x16	| -16.764	| cm | - |  - | - | - | - | - | - 
y44_x17	| -5.588	| cm | - |  - | - | - | - | - | - 
y44_x18	| 5.588	| cm | - |  - | - | - | - | - | - 
y44_x19	| 16.764	| cm | - |  - | - | - | - | - | - 
y44_x20	| 27.94	| cm | - |  - | - | - | - | - | - 
y44_x21	| 39.116	| cm | - |  - | - | - | - | - | - 
y44_x22	| 50.292	| cm | - |  - | - | - | - | - | - 
y44_x23	| 61.468	| cm | - |  - | - | - | - | - | - 
y44_x24	| 72.644	| cm | - |  - | - | - | - | - | - 
y44_x25	| 83.82	| cm | - |  - | - | - | - | - | - 
y44_x26	| 94.996	| cm | - |  - | - | - | - | - | - 
y44_x27	| 106.172	| cm | - |  - | - | - | - | - | - 
y44_x28	| 117.348	| cm | - |  - | - | - | - | - | - 
y44_x29	| 128.524	| cm | - |  - | - | - | - | - | - 
y44_x30	| 139.7	| cm | - |  - | - | - | - | - | - 
y44_x31	| 150.876	| cm | - |  - | - | - | - | - | - 
y44_x32	| 162.052	| cm | - |  - | - | - | - | - | - 
y44_x33	| 173.228	| cm | - |  - | - | - | - | - | - 
y44_x34	| 184.404	| cm | - |  - | - | - | - | - | - 
y44_x35	| 195.58	| cm | - |  - | - | - | - | - | - 
num_y45	| 35	| - | - | - |  - | - | - | - | - 
y45	| 179.056	| cm | - |  - | - | - | - | - | - 
y45_x0	| -189.992	| cm | - |  - | - | - | - | - | - 
y45_x1	| -178.816	| cm | - |  - | - | - | - | - | - 
y45_x2	| -167.64	| cm | - |  - | - | - | - | - | - 
y45_x3	| -156.464	| cm | - |  - | - | - | - | - | - 
y45_x4	| -145.288	| cm | - |  - | - | - | - | - | - 
y45_x5	| -134.112	| cm | - |  - | - | - | - | - | - 
y45_x6	| -122.936	| cm | - |  - | - | - | - | - | - 
y45_x7	| -111.76	| cm | - |  - | - | - | - | - | - 
y45_x8	| -100.584	| cm | - |  - | - | - | - | - | - 
y45_x9	| -89.408	| cm | - |  - | - | - | - | - | - 
y45_x10	| -78.232	| cm | - |  - | - | - | - | - | - 
y45_x11	| -67.056	| cm | - |  - | - | - | - | - | - 
y45_x12	| -55.88	| cm | - |  - | - | - | - | - | - 
y45_x13	| -44.704	| cm | - |  - | - | - | - | - | - 
y45_x14	| -33.528	| cm | - |  - | - | - | - | - | - 
y45_x15	| -22.352	| cm | - |  - | - | - | - | - | - 
y45_x16	| -11.176	| cm | - |  - | - | - | - | - | - 
y45_x17	| 0	| cm | - |  - | - | - | - | - | - 
y45_x18	| 11.176	| cm | - |  - | - | - | - | - | - 
y45_x19	| 22.352	| cm | - |  - | - | - | - | - | - 
y45_x20	| 33.528	| cm | - |  - | - | - | - | - | - 
y45_x21	| 44.704	| cm | - |  - | - | - | - | - | - 
y45_x22	| 55.88	| cm | - |  - | - | - | - | - | - 
y45_x23	| 67.056	| cm | - |  - | - | - | - | - | - 
y45_x24	| 78.232	| cm | - |  - | - | - | - | - | - 
y45_x25	| 89.408	| cm | - |  - | - | - | - | - | - 
y45_x26	| 100.584	| cm | - |  - | - | - | - | - | - 
y45_x27	| 111.76	| cm | - |  - | - | - | - | - | - 
y45_x28	| 122.936	| cm | - |  - | - | - | - | - | - 
y45_x29	| 134.112	| cm | - |  - | - | - | - | - | - 
y45_x30	| 145.288	| cm | - |  - | - | - | - | - | - 
y45_x31	| 156.464	| cm | - |  - | - | - | - | - | - 
y45_x32	| 167.64	| cm | - |  - | - | - | - | - | - 
y45_x33	| 178.816	| cm | - |  - | - | - | - | - | - 
y45_x34	| 189.992	| cm | - |  - | - | - | - | - | - 
num_y46	| 34	| - | - | - |  - | - | - | - | - 
y46	| 188.735	| cm | - |  - | - | - | - | - | - 
y46_x0	| -184.404	| cm | - |  - | - | - | - | - | - 
y46_x1	| -173.228	| cm | - |  - | - | - | - | - | - 
y46_x2	| -162.052	| cm | - |  - | - | - | - | - | - 
y46_x3	| -150.876	| cm | - |  - | - | - | - | - | - 
y46_x4	| -139.7	| cm | - |  - | - | - | - | - | - 
y46_x5	| -128.524	| cm | - |  - | - | - | - | - | - 
y46_x6	| -117.348	| cm | - |  - | - | - | - | - | - 
y46_x7	| -106.172	| cm | - |  - | - | - | - | - | - 
y46_x8	| -94.996	| cm | - |  - | - | - | - | - | - 
y46_x9	| -83.82	| cm | - |  - | - | - | - | - | - 
y46_x10	| -72.644	| cm | - |  - | - | - | - | - | - 
y46_x11	| -61.468	| cm | - |  - | - | - | - | - | - 
y46_x12	| -50.292	| cm | - |  - | - | - | - | - | - 
y46_x13	| -39.116	| cm | - |  - | - | - | - | - | - 
y46_x14	| -27.94	| cm | - |  - | - | - | - | - | - 
y46_x15	| -16.764	| cm | - |  - | - | - | - | - | - 
y46_x16	| -5.588	| cm | - |  - | - | - | - | - | - 
y46_x17	| 5.588	| cm | - |  - | - | - | - | - | - 
y46_x18	| 16.764	| cm | - |  - | - | - | - | - | - 
y46_x19	| 27.94	| cm | - |  - | - | - | - | - | - 
y46_x20	| 39.116	| cm | - |  - | - | - | - | - | - 
y46_x21	| 50.292	| cm | - |  - | - | - | - | - | - 
y46_x22	| 61.468	| cm | - |  - | - | - | - | - | - 
y46_x23	| 72.644	| cm | - |  - | - | - | - | - | - 
y46_x24	| 83.82	| cm | - |  - | - | - | - | - | - 
y46_x25	| 94.996	| cm | - |  - | - | - | - | - | - 
y46_x26	| 106.172	| cm | - |  - | - | - | - | - | - 
y46_x27	| 117.348	| cm | - |  - | - | - | - | - | - 
y46_x28	| 128.524	| cm | - |  - | - | - | - | - | - 
y46_x29	| 139.7	| cm | - |  - | - | - | - | - | - 
y46_x30	| 150.876	| cm | - |  - | - | - | - | - | - 
y46_x31	| 162.052	| cm | - |  - | - | - | - | - | - 
y46_x32	| 173.228	| cm | - |  - | - | - | - | - | - 
y46_x33	| 184.404	| cm | - |  - | - | - | - | - | - 
num_y47	| 31	| - | - | - |  - | - | - | - | - 
y47	| 198.413	| cm | - |  - | - | - | - | - | - 
y47_x0	| -167.64	| cm | - |  - | - | - | - | - | - 
y47_x1	| -156.464	| cm | - |  - | - | - | - | - | - 
y47_x2	| -145.288	| cm | - |  - | - | - | - | - | - 
y47_x3	| -134.112	| cm | - |  - | - | - | - | - | - 
y47_x4	| -122.936	| cm | - |  - | - | - | - | - | - 
y47_x5	| -111.76	| cm | - |  - | - | - | - | - | - 
y47_x6	| -100.584	| cm | - |  - | - | - | - | - | - 
y47_x7	| -89.408	| cm | - |  - | - | - | - | - | - 
y47_x8	| -78.232	| cm | - |  - | - | - | - | - | - 
y47_x9	| -67.056	| cm | - |  - | - | - | - | - | - 
y47_x10	| -55.88	| cm | - |  - | - | - | - | - | - 
y47_x11	| -44.704	| cm | - |  - | - | - | - | - | - 
y47_x12	| -33.528	| cm | - |  - | - | - | - | - | - 
y47_x13	| -22.352	| cm | - |  - | - | - | - | - | - 
y47_x14	| -11.176	| cm | - |  - | - | - | - | - | - 
y47_x15	| 0	| cm | - |  - | - | - | - | - | - 
y47_x16	| 11.176	| cm | - |  - | - | - | - | - | - 
y47_x17	| 22.352	| cm | - |  - | - | - | - | - | - 
y47_x18	| 33.528	| cm | - |  - | - | - | - | - | - 
y47_x19	| 44.704	| cm | - |  - | - | - | - | - | - 
y47_x20	| 55.88	| cm | - |  - | - | - | - | - | - 
y47_x21	| 67.056	| cm | - |  - | - | - | - | - | - 
y47_x22	| 78.232	| cm | - |  - | - | - | - | - | - 
y47_x23	| 89.408	| cm | - |  - | - | - | - | - | - 
y47_x24	| 100.584	| cm | - |  - | - | - | - | - | - 
y47_x25	| 111.76	| cm | - |  - | - | - | - | - | - 
y47_x26	| 122.936	| cm | - |  - | - | - | - | - | - 
y47_x27	| 134.112	| cm | - |  - | - | - | - | - | - 
y47_x28	| 145.288	| cm | - |  - | - | - | - | - | - 
y47_x29	| 156.464	| cm | - |  - | - | - | - | - | - 
y47_x30	| 167.64	| cm | - |  - | - | - | - | - | - 
num_y48	| 30	| - | - | - |  - | - | - | - | - 
y48	| 208.092	| cm | - |  - | - | - | - | - | - 
y48_x0	| -162.052	| cm | - |  - | - | - | - | - | - 
y48_x1	| -150.876	| cm | - |  - | - | - | - | - | - 
y48_x2	| -139.7	| cm | - |  - | - | - | - | - | - 
y48_x3	| -128.524	| cm | - |  - | - | - | - | - | - 
y48_x4	| -117.348	| cm | - |  - | - | - | - | - | - 
y48_x5	| -106.172	| cm | - |  - | - | - | - | - | - 
y48_x6	| -94.996	| cm | - |  - | - | - | - | - | - 
y48_x7	| -83.82	| cm | - |  - | - | - | - | - | - 
y48_x8	| -72.644	| cm | - |  - | - | - | - | - | - 
y48_x9	| -61.468	| cm | - |  - | - | - | - | - | - 
y48_x10	| -50.292	| cm | - |  - | - | - | - | - | - 
y48_x11	| -39.116	| cm | - |  - | - | - | - | - | - 
y48_x12	| -27.94	| cm | - |  - | - | - | - | - | - 
y48_x13	| -16.764	| cm | - |  - | - | - | - | - | - 
y48_x14	| -5.588	| cm | - |  - | - | - | - | - | - 
y48_x15	| 5.588	| cm | - |  - | - | - | - | - | - 
y48_x16	| 16.764	| cm | - |  - | - | - | - | - | - 
y48_x17	| 27.94	| cm | - |  - | - | - | - | - | - 
y48_x18	| 39.116	| cm | - |  - | - | - | - | - | - 
y48_x19	| 50.292	| cm | - |  - | - | - | - | - | - 
y48_x20	| 61.468	| cm | - |  - | - | - | - | - | - 
y48_x21	| 72.644	| cm | - |  - | - | - | - | - | - 
y48_x22	| 83.82	| cm | - |  - | - | - | - | - | - 
y48_x23	| 94.996	| cm | - |  - | - | - | - | - | - 
y48_x24	| 106.172	| cm | - |  - | - | - | - | - | - 
y48_x25	| 117.348	| cm | - |  - | - | - | - | - | - 
y48_x26	| 128.524	| cm | - |  - | - | - | - | - | - 
y48_x27	| 139.7	| cm | - |  - | - | - | - | - | - 
y48_x28	| 150.876	| cm | - |  - | - | - | - | - | - 
y48_x29	| 162.052	| cm | - |  - | - | - | - | - | - 
num_y49	| 25	| - | - | - |  - | - | - | - | - 
y49	| 217.771	| cm | - |  - | - | - | - | - | - 
y49_x0	| -134.112	| cm | - |  - | - | - | - | - | - 
y49_x1	| -122.936	| cm | - |  - | - | - | - | - | - 
y49_x2	| -111.76	| cm | - |  - | - | - | - | - | - 
y49_x3	| -100.584	| cm | - |  - | - | - | - | - | - 
y49_x4	| -89.408	| cm | - |  - | - | - | - | - | - 
y49_x5	| -78.232	| cm | - |  - | - | - | - | - | - 
